id,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Dial up,Otros,Total
20161Chubut,2016.0,1.0,Chubut,43967.0,834.0,916.0,1328.0,1740.0,3063.0,63800.0
20161Córdoba,2016.0,1.0,Córdoba,350884.0,252346.0,674.0,5636.0,234.0,3626.0,609926.0
20161Corrientes,2016.0,1.0,Corrientes,55454.0,28491.0,192.0,1354.0,26.0,424.0,85536.0
20161Entre Ríos,2016.0,1.0,Entre Ríos,113101.0,54948.0,146.0,6425.0,179.0,1751.0,174813.0
20161Formosa,2016.0,1.0,Formosa,21852.0,5420.0,5.0,1023.0,1.0,139.0,28314.0
20161Jujuy,2016.0,1.0,Jujuy,33481.0,6751.0,22.0,0.0,2.0,348.0,40289.0
20161La Pampa,2016.0,1.0,La Pampa,12754.0,41881.0,4536.0,6209.0,487.0,5003.0,65929.0
20161La Rioja,2016.0,1.0,La Rioja,16645.0,0.0,16.0,20.0,18.0,262.0,16691.0
20161Mendoza,2016.0,1.0,Mendoza,153299.0,13030.0,2576.0,340.0,1553.0,318.0,170810.0
20161Misiones,2016.0,1.0,Misiones,59538.0,33330.0,70.0,50.0,7.0,143.0,92958.0
20161Neuquén,2016.0,1.0,Neuquén,51702.0,36122.0,1085.0,12502.0,2292.0,-2007.0,104261.0
20161Río Negro,2016.0,1.0,Río Negro,66894.0,27312.0,937.0,3341.0,1077.0,261.0,99822.0
20161Salta,2016.0,1.0,Salta,78973.0,22741.0,73.0,1320.0,3.0,5067.0,102426.0
20161San Juan,2016.0,1.0,San Juan,48670.0,451.0,770.0,1195.0,621.0,8459.0,51994.0
20161San Luis,2016.0,1.0,San Luis,11432.0,1042.0,354.0,270.0,317.0,3453.0,13232.0
20161Santa Cruz,2016.0,1.0,Santa Cruz,15654.0,2723.0,396.0,5088.0,356.0,2070.0,26287.0
20161Santa Fe,2016.0,1.0,Santa Fe,338052.0,204816.0,3014.0,4686.0,618.0,810.0,551996.0
20161Santiago Del Estero,2016.0,1.0,Santiago Del Estero,32838.0,3900.0,19.0,9110.0,3.0,297.0,37698.0
20161Tierra Del Fuego,2016.0,1.0,Tierra Del Fuego,22636.0,4834.0,665.0,10.0,619.0,-384.0,30486.0
20161Tucumán,2016.0,1.0,Tucumán,144233.0,2165.0,116.0,740.0,41.0,449.0,146637.0
20154Buenos Aires,2015.0,4.0,Buenos Aires,1586343.0,1223603.0,103269.0,20397.0,12642.0,13131.0,2959385.0
20154Capital Federal,2015.0,4.0,Capital Federal,455427.0,879950.0,19818.0,2273.0,9845.0,2913.0,1370226.0
20154Catamarca,2015.0,4.0,Catamarca,26180.0,242.0,15.0,10.0,13.0,327.0,26472.0
20154Chaco,2015.0,4.0,Chaco,56818.0,29456.0,186.0,520.0,16.0,394.0,86553.0
20154Chubut,2015.0,4.0,Chubut,43968.0,811.0,916.0,13521.0,1740.0,3063.0,64019.0
20154Córdoba,2015.0,4.0,Córdoba,353530.0,266062.0,480.0,5613.0,235.0,3615.0,626070.0
20154Corrientes,2015.0,4.0,Corrientes,55681.0,28178.0,177.0,1354.0,26.0,424.0,85435.0
20154Entre Ríos,2015.0,4.0,Entre Ríos,113983.0,53411.0,122.0,6427.0,180.0,1760.0,174137.0
20154Formosa,2015.0,4.0,Formosa,21734.0,5314.0,4.0,1023.0,1.0,139.0,28089.0
20154Jujuy,2015.0,4.0,Jujuy,32934.0,6933.0,22.0,0.0,2.0,348.0,39924.0
20154La Pampa,2015.0,4.0,La Pampa,12755.0,42705.0,4327.0,6205.0,312.0,3428.0,66366.0
20154La Rioja,2015.0,4.0,La Rioja,16886.0,0.0,16.0,20.0,18.0,262.0,16932.0
20154Mendoza,2015.0,4.0,Mendoza,153293.0,13030.0,2572.0,380.0,1556.0,318.0,170807.0
20154Misiones,2015.0,4.0,Misiones,60252.0,32533.0,48.0,50.0,7.0,143.0,92853.0
20154Neuquén,2015.0,4.0,Neuquén,51680.0,38902.0,1048.0,12934.0,2294.0,558.0,107416.0
20154Río Negro,2015.0,4.0,Río Negro,66851.0,27221.0,915.0,3407.0,1067.0,261.0,99722.0
20154Salta,2015.0,4.0,Salta,78744.0,22446.0,47.0,1290.0,3.0,5537.0,101920.0
20154San Juan,2015.0,4.0,San Juan,48670.0,451.0,770.0,123.0,621.0,8459.0,52029.0
20154San Luis,2015.0,4.0,San Luis,11432.0,1025.0,354.0,300.0,317.0,3453.0,13218.0
20154Santa Cruz,2015.0,4.0,Santa Cruz,15614.0,2723.0,396.0,5261.0,356.0,2053.0,26403.0
20154Santa Fe,2015.0,4.0,Santa Fe,339843.0,212911.0,2885.0,4596.0,627.0,810.0,561672.0
20154Santiago Del Estero,2015.0,4.0,Santiago Del Estero,33582.0,4365.0,19.0,1139.0,3.0,297.0,39135.0
20154Tierra Del Fuego,2015.0,4.0,Tierra Del Fuego,22636.0,4301.0,665.0,10.0,619.0,-384.0,29953.0
20154Tucumán,2015.0,4.0,Tucumán,144188.0,1653.0,116.0,880.0,42.0,458.0,146095.0
20153Buenos Aires,2015.0,3.0,Buenos Aires,1585467.0,1183894.0,113590.0,19989.0,12695.0,13130.0,2928765.0
20153Capital Federal,2015.0,3.0,Capital Federal,454815.0,871262.0,30974.0,2229.0,9875.0,2913.0,1372068.0
20153Catamarca,2015.0,3.0,Catamarca,25801.0,242.0,15.0,10.0,13.0,327.0,26093.0
20153Chaco,2015.0,3.0,Chaco,56282.0,28809.0,186.0,520.0,16.0,394.0,85370.0
20153Chubut,2015.0,3.0,Chubut,43964.0,792.0,916.0,13408.0,1740.0,3063.0,63883.0
20153Córdoba,2015.0,3.0,Córdoba,351692.0,264055.0,1450.0,5412.0,237.0,3653.0,622998.0
20153Corrientes,2015.0,3.0,Corrientes,55792.0,27604.0,176.0,134.0,28.0,442.0,84959.0
20153Entre Ríos,2015.0,3.0,Entre Ríos,113909.0,51945.0,122.0,6261.0,182.0,1788.0,172434.0
20153Formosa,2015.0,3.0,Formosa,21573.0,5264.0,2.0,8990.0,1.0,139.0,27752.0
20153Jujuy,2015.0,3.0,Jujuy,32598.0,6895.0,22.0,0.0,2.0,348.0,39550.0
20153La Pampa,2015.0,3.0,La Pampa,12755.0,41886.0,4078.0,6195.0,495.0,5075.0,65471.0
20153La Rioja,2015.0,3.0,La Rioja,16725.0,0.0,16.0,20.0,18.0,262.0,16771.0
20153Mendoza,2015.0,3.0,Mendoza,153299.0,13030.0,2572.0,420.0,1562.0,-1374.0,170823.0
20153Misiones,2015.0,3.0,Misiones,59921.0,31635.0,46.0,50.0,7.0,143.0,91622.0
20153Neuquén,2015.0,3.0,Neuquén,47102.0,36620.0,1045.0,13051.0,2240.0,558.0,100616.0
20153Río Negro,2015.0,3.0,Río Negro,66806.0,27130.0,917.0,3415.0,1085.0,261.0,99614.0
20153Salta,2015.0,3.0,Salta,78064.0,21688.0,47.0,1290.0,3.0,6447.0,100573.0
20153San Juan,2015.0,3.0,San Juan,48670.0,451.0,770.0,1231.0,621.0,8459.0,52030.0
20153San Luis,2015.0,3.0,San Luis,11432.0,1025.0,354.0,310.0,317.0,3453.0,13219.0
20153Santa Cruz,2015.0,3.0,Santa Cruz,15540.0,2718.0,396.0,5226.0,359.0,2032.0,26271.0
20153Santa Fe,2015.0,3.0,Santa Fe,337042.0,209673.0,4169.0,4426.0,641.0,787.0,556738.0
20153Santiago Del Estero,2015.0,3.0,Santiago Del Estero,33886.0,4365.0,19.0,1097.0,3.0,297.0,39397.0
20153Tierra Del Fuego,2015.0,3.0,Tierra Del Fuego,22636.0,8085.0,665.0,10.0,619.0,-384.0,33737.0
20153Tucumán,2015.0,3.0,Tucumán,142925.0,1135.0,116.0,880.0,42.0,458.0,144314.0
20152Buenos Aires,2015.0,2.0,Buenos Aires,1581770.0,1141052.0,115660.0,19268.0,12711.0,-10107.0,2883790.0
20152Capital Federal,2015.0,2.0,Capital Federal,453178.0,858342.0,19786.0,2172.0,9893.0,2913.0,1346284.0
20152Catamarca,2015.0,2.0,Catamarca,25387.0,242.0,15.0,10.0,13.0,327.0,25679.0
20152Chaco,2015.0,2.0,Chaco,55767.0,27809.0,179.0,520.0,16.0,394.0,83848.0
20152Chubut,2015.0,2.0,Chubut,43949.0,762.0,916.0,13055.0,1740.0,3063.0,63485.0
20152Córdoba,2015.0,2.0,Córdoba,348130.0,255596.0,435.0,5199.0,236.0,3624.0,609746.0
20152Corrientes,2015.0,2.0,Corrientes,55238.0,26553.0,157.0,1321.0,28.0,442.0,83316.0
20152Entre Ríos,2015.0,2.0,Entre Ríos,113378.0,49767.0,119.0,6031.0,183.0,1787.0,169492.0
20152Formosa,2015.0,2.0,Formosa,21097.0,5164.0,2.0,7370.0,37.0,463.0,27050.0
20152Jujuy,2015.0,2.0,Jujuy,32183.0,5482.0,22.0,0.0,2.0,348.0,37722.0
20152La Pampa,2015.0,2.0,La Pampa,12756.0,40825.0,3719.0,619.0,500.0,5120.0,64052.0
20152La Rioja,2015.0,2.0,La Rioja,16463.0,0.0,16.0,20.0,18.0,262.0,16509.0
20152Mendoza,2015.0,2.0,Mendoza,153301.0,13030.0,2572.0,380.0,1564.0,318.0,170823.0
20152Misiones,2015.0,2.0,Misiones,59179.0,29283.0,37.0,50.0,7.0,143.0,88519.0
20152Neuquén,2015.0,2.0,Neuquén,47078.0,34183.0,1044.0,12781.0,2241.0,558.0,97885.0
20152Río Negro,2015.0,2.0,Río Negro,66738.0,26268.0,916.0,3457.0,1087.0,261.0,98727.0
20152Salta,2015.0,2.0,Salta,77214.0,20297.0,47.0,1290.0,3.0,5797.0,98267.0
20152San Juan,2015.0,2.0,San Juan,48670.0,451.0,770.0,1189.0,621.0,8459.0,51988.0
20152San Luis,2015.0,2.0,San Luis,11432.0,1025.0,354.0,330.0,317.0,3453.0,13221.0
20152Santa Cruz,2015.0,2.0,Santa Cruz,15343.0,2707.0,396.0,4917.0,379.0,-355.0,25763.0
20152Santa Fe,2015.0,2.0,Santa Fe,333117.0,204685.0,2877.0,432.0,649.0,740.0,546388.0
20152Santiago Del Estero,2015.0,2.0,Santiago Del Estero,33873.0,4365.0,19.0,1091.0,3.0,297.0,39378.0
20152Tierra Del Fuego,2015.0,2.0,Tierra Del Fuego,22636.0,7927.0,665.0,10.0,619.0,-384.0,33579.0
20152Tucumán,2015.0,2.0,Tucumán,139944.0,479.0,116.0,880.0,42.0,458.0,140677.0
20151Buenos Aires,2015.0,1.0,Buenos Aires,1583135.0,1096836.0,134177.0,18754.0,14766.0,-11872.0,2861842.0
20151Capital Federal,2015.0,1.0,Capital Federal,454934.0,841743.0,19334.0,1994.0,11582.0,3134.0,1332721.0
20151Catamarca,2015.0,1.0,Catamarca,25033.0,241.0,16.0,10.0,20.0,390.0,25332.0
20151Chaco,2015.0,1.0,Chaco,54952.0,26161.0,164.0,270.0,31.0,529.0,81360.0
20151Chubut,2015.0,1.0,Chubut,45645.0,717.0,906.0,1254.0,1946.0,3519.0,65273.0
20151Córdoba,2015.0,1.0,Córdoba,343883.0,247564.0,415.0,4645.0,294.0,4206.0,596957.0
20151Corrientes,2015.0,1.0,Corrientes,54649.0,25372.0,129.0,1319.0,43.0,577.0,81531.0
20151Entre Ríos,2015.0,1.0,Entre Ríos,112363.0,47411.0,108.0,5943.0,231.0,2219.0,166070.0
20151Formosa,2015.0,1.0,Formosa,21022.0,4951.0,1.0,6700.0,43.0,517.0,26700.0
20151Jujuy,2015.0,1.0,Jujuy,31505.0,5048.0,22.0,0.0,3.0,357.0,36611.0
20151La Pampa,2015.0,1.0,La Pampa,13143.0,39571.0,3215.0,6164.0,542.0,5498.0,62697.0
20151La Rioja,2015.0,1.0,La Rioja,16282.0,0.0,16.0,20.0,23.0,307.0,16333.0
20151Mendoza,2015.0,1.0,Mendoza,152433.0,13030.0,2542.0,290.0,1805.0,321.0,170160.0
20151Misiones,2015.0,1.0,Misiones,58262.0,26836.0,30.0,50.0,7.0,123.0,85146.0
20151Neuquén,2015.0,1.0,Neuquén,47518.0,32152.0,1024.0,12088.0,2369.0,-2073.0,95742.0
20151Río Negro,2015.0,1.0,Río Negro,66274.0,25217.0,907.0,3473.0,1188.0,274.0,97333.0
20151Salta,2015.0,1.0,Salta,76280.0,19781.0,47.0,1290.0,18.0,5722.0,96811.0
20151San Juan,2015.0,1.0,San Juan,48441.0,451.0,755.0,1165.0,702.0,305.0,51819.0
20151San Luis,2015.0,1.0,San Luis,11414.0,1025.0,351.0,300.0,354.0,3766.0,13232.0
20151Santa Cruz,2015.0,1.0,Santa Cruz,16215.0,2700.0,392.0,4772.0,424.0,2138.0,26641.0
20151Santa Fe,2015.0,1.0,Santa Fe,328809.0,199037.0,2845.0,4239.0,797.0,710.0,536437.0
20151Santiago Del Estero,2015.0,1.0,Santiago Del Estero,33813.0,4365.0,19.0,102.0,8.0,342.0,39252.0
20151Tierra Del Fuego,2015.0,1.0,Tierra Del Fuego,22291.0,7924.0,657.0,10.0,730.0,1853.0,33456.0
20151Tucumán,2015.0,1.0,Tucumán,137857.0,115.0,116.0,880.0,92.0,908.0,138276.0
20144Buenos Aires,2014.0,4.0,Buenos Aires,1575978.0,1070135.0,120528.0,17728.0,15229.0,16809.0,2816407.0
20144Capital Federal,2014.0,4.0,Capital Federal,455785.0,840224.0,17155.0,1962.0,11994.0,3400.0,1330520.0
20144Catamarca,2014.0,4.0,Catamarca,25192.0,241.0,16.0,0.0,21.0,419.0,25493.0
20144Chaco,2014.0,4.0,Chaco,55024.0,10918.0,31.0,0.0,37.0,583.0,66035.0
20144Chubut,2014.0,4.0,Chubut,48539.0,697.0,891.0,12256.0,1985.0,4174.0,68542.0
20144Córdoba,2014.0,4.0,Córdoba,345157.0,240452.0,419.0,3918.0,319.0,4541.0,590432.0
20144Corrientes,2014.0,4.0,Corrientes,54754.0,9526.0,40.0,1315.0,54.0,696.0,65710.0
20144Entre Ríos,2014.0,4.0,Entre Ríos,112291.0,23027.0,57.0,5178.0,246.0,2354.0,140813.0
20144Formosa,2014.0,4.0,Formosa,21245.0,4896.0,1.0,0.0,51.0,599.0,26207.0
20144Jujuy,2014.0,4.0,Jujuy,31349.0,4583.0,22.0,370.0,3.0,107.0,36002.0
20144La Pampa,2014.0,4.0,La Pampa,16043.0,34281.0,514.0,5894.0,567.0,5913.0,57380.0
20144La Rioja,2014.0,4.0,La Rioja,16352.0,0.0,17.0,0.0,23.0,307.0,16402.0
20144Mendoza,2014.0,4.0,Mendoza,151797.0,13030.0,2534.0,310.0,1848.0,374.0,169614.0
20144Misiones,2014.0,4.0,Misiones,58435.0,18613.0,16.0,1500.0,7.0,143.0,77229.0
20144Neuquén,2014.0,4.0,Neuquén,47721.0,31778.0,1014.0,11853.0,2397.0,-2094.0,95396.0
20144Río Negro,2014.0,4.0,Río Negro,66307.0,23703.0,901.0,3819.0,1210.0,-1057.0,96260.0
20144Salta,2014.0,4.0,Salta,76026.0,17289.0,48.0,60.0,26.0,5754.0,93947.0
20144San Juan,2014.0,4.0,San Juan,48653.0,451.0,740.0,1202.0,729.0,344.0,52119.0
20144San Luis,2014.0,4.0,San Luis,11419.0,926.0,355.0,240.0,359.0,3871.0,13147.0
20144Santa Cruz,2014.0,4.0,Santa Cruz,17553.0,448.0,388.0,4395.0,436.0,2493.0,25713.0
20144Santa Fe,2014.0,4.0,Santa Fe,335267.0,183009.0,3205.0,6282.0,938.0,696.0,529397.0
20144Santiago Del Estero,2014.0,4.0,Santiago Del Estero,34110.0,4231.0,19.0,9200.0,9.0,361.0,39317.0
20144Tierra Del Fuego,2014.0,4.0,Tierra Del Fuego,21948.0,3664.0,655.0,10.0,741.0,1981.0,28990.0
20144Tucumán,2014.0,4.0,Tucumán,137093.0,97.0,116.0,130.0,95.0,955.0,137424.0
20143Buenos Aires,2014.0,3.0,Buenos Aires,1562533.0,1110628.0,124474.0,20049.0,14028.0,17853.0,2849565.0
20143Capital Federal,2014.0,3.0,Capital Federal,450155.0,833402.0,17886.0,1995.0,10630.0,3757.0,1317825.0
20143Catamarca,2014.0,3.0,Catamarca,24380.0,244.0,15.0,0.0,21.0,449.0,24686.0
20143Chaco,2014.0,3.0,Chaco,53321.0,10336.0,29.0,10.0,36.0,554.0,63746.0
20143Chubut,2014.0,3.0,Chubut,49219.0,668.0,882.0,11853.0,2007.0,4508.0,69137.0
20143Córdoba,2014.0,3.0,Córdoba,340212.0,240334.0,444.0,4064.0,200.0,3570.0,585431.0
20143Corrientes,2014.0,3.0,Corrientes,52957.0,9184.0,31.0,1312.0,33.0,617.0,63549.0
20143Entre Ríos,2014.0,3.0,Entre Ríos,108907.0,22440.0,48.0,5203.0,115.0,1235.0,136733.0
20143Formosa,2014.0,3.0,Formosa,21021.0,4836.0,0.0,0.0,64.0,736.0,25937.0
20143Jujuy,2014.0,3.0,Jujuy,30128.0,3541.0,22.0,370.0,2.0,128.0,33741.0
20143La Pampa,2014.0,3.0,La Pampa,16051.0,33940.0,538.0,11219.0,564.0,6206.0,62425.0
20143La Rioja,2014.0,3.0,La Rioja,15864.0,0.0,14.0,10.0,23.0,347.0,15916.0
20143Mendoza,2014.0,3.0,Mendoza,150120.0,13030.0,2512.0,400.0,1740.0,482.0,167924.0
20143Misiones,2014.0,3.0,Misiones,56933.0,18373.0,4.0,30.0,,,75327.0
20143Neuquén,2014.0,3.0,Neuquén,54458.0,30964.0,1000.0,12858.0,2268.0,819.0,102367.0
20143Río Negro,2014.0,3.0,Río Negro,65264.0,26590.0,888.0,3533.0,1151.0,354.0,97780.0
20143Salta,2014.0,3.0,Salta,73828.0,18394.0,43.0,1090.0,25.0,5775.0,92954.0
20143San Juan,2014.0,3.0,San Juan,48272.0,451.0,731.0,1199.0,748.0,378.0,51779.0
20143San Luis,2014.0,3.0,San Luis,11303.0,925.0,355.0,250.0,363.0,4017.0,13046.0
20143Santa Cruz,2014.0,3.0,Santa Cruz,17862.0,492.0,385.0,4273.0,446.0,2652.0,26110.0
20143Santa Fe,2014.0,3.0,Santa Fe,325577.0,183630.0,4407.0,654.0,691.0,6639.0,520887.0
20143Santiago Del Estero,2014.0,3.0,Santiago Del Estero,32820.0,3900.0,19.0,7680.0,9.0,401.0,37548.0
20143Tierra Del Fuego,2014.0,3.0,Tierra Del Fuego,21840.0,3469.0,650.0,10.0,755.0,2077.0,28792.0
20143Tucumán,2014.0,3.0,Tucumán,131739.0,97.0,117.0,130.0,88.0,912.0,132066.0
20142Buenos Aires,2014.0,2.0,Buenos Aires,1568881.0,1025490.0,120008.0,1702.0,14116.0,19031.0,2764546.0
20142Capital Federal,2014.0,2.0,Capital Federal,447637.0,828411.0,17729.0,1883.0,10713.0,3842.0,1310215.0
20142Catamarca,2014.0,2.0,Catamarca,24380.0,243.0,17.0,0.0,23.0,407.0,24683.0
20142Chaco,2014.0,2.0,Chaco,53321.0,9870.0,30.0,0.0,36.0,544.0,63279.0
20142Chubut,2014.0,2.0,Chubut,51070.0,649.0,866.0,1096.0,2016.0,4958.0,70519.0
20142Córdoba,2014.0,2.0,Córdoba,337825.0,234729.0,351.0,3673.0,205.0,3535.0,576952.0
20142Corrientes,2014.0,2.0,Corrientes,52883.0,8680.0,31.0,1309.0,33.0,517.0,62958.0
20142Entre Ríos,2014.0,2.0,Entre Ríos,108900.0,21706.0,49.0,4795.0,115.0,1215.0,135583.0
20142Formosa,2014.0,2.0,Formosa,20894.0,4628.0,0.0,0.0,65.0,715.0,25600.0
20142Jujuy,2014.0,2.0,Jujuy,30128.0,4161.0,23.0,400.0,2.0,88.0,34361.0
20142La Pampa,2014.0,2.0,La Pampa,15957.0,32600.0,513.0,5869.0,580.0,6310.0,55628.0
20142La Rioja,2014.0,2.0,La Rioja,15864.0,0.0,14.0,0.0,23.0,317.0,15912.0
20142Mendoza,2014.0,2.0,Mendoza,148979.0,13030.0,2480.0,360.0,1761.0,521.0,166807.0
20142Misiones,2014.0,2.0,Misiones,56933.0,17594.0,4.0,1500.0,,,74689.0
20142Neuquén,2014.0,2.0,Neuquén,47767.0,29776.0,997.0,10765.0,2235.0,748.0,92288.0
20142Río Negro,2014.0,2.0,Río Negro,64920.0,24944.0,876.0,3657.0,1145.0,-989.0,95957.0
20142Salta,2014.0,2.0,Salta,73841.0,17504.0,45.0,70.0,25.0,5745.0,91974.0
20142San Juan,2014.0,2.0,San Juan,48161.0,451.0,722.0,1139.0,755.0,418.0,51646.0
20142San Luis,2014.0,2.0,San Luis,11306.0,925.0,354.0,220.0,364.0,4116.0,13055.0
20142Santa Cruz,2014.0,2.0,Santa Cruz,18956.0,448.0,381.0,4118.0,459.0,2807.0,27169.0
20142Santa Fe,2014.0,2.0,Santa Fe,324101.0,178495.0,3085.0,6041.0,605.0,5755.0,512358.0
20142Santiago Del Estero,2014.0,2.0,Santiago Del Estero,32820.0,4231.0,19.0,9070.0,9.0,331.0,38011.0
20142Tierra Del Fuego,2014.0,2.0,Tierra Del Fuego,21618.0,3008.0,648.0,10.0,766.0,2168.0,28209.0
20142Tucumán,2014.0,2.0,Tucumán,131740.0,97.0,121.0,130.0,88.0,892.0,132069.0
20141Buenos Aires,2014.0,1.0,Buenos Aires,1567685.0,1000879.0,120960.0,16528.0,14144.0,19680.0,2739876.0
20141Capital Federal,2014.0,1.0,Capital Federal,445569.0,820161.0,17767.0,1866.0,10714.0,3841.0,1299918.0
20141Catamarca,2014.0,1.0,Catamarca,24126.0,46.0,17.0,0.0,23.0,407.0,24232.0
20141Chaco,2014.0,1.0,Chaco,52971.0,9497.0,30.0,0.0,36.0,544.0,62556.0
20141Chubut,2014.0,1.0,Chubut,51066.0,539.0,866.0,10776.0,2016.0,4958.0,70221.0
20141Córdoba,2014.0,1.0,Córdoba,336841.0,225769.0,347.0,3585.0,205.0,3475.0,566910.0
20141Corrientes,2014.0,1.0,Corrientes,52565.0,8279.0,31.0,1306.0,33.0,517.0,62236.0
20141Entre Ríos,2014.0,1.0,Entre Ríos,107883.0,21379.0,49.0,4887.0,115.0,1215.0,134331.0
20141Formosa,2014.0,1.0,Formosa,20774.0,4548.0,0.0,0.0,87.0,913.0,25422.0
20141Jujuy,2014.0,1.0,Jujuy,29765.0,4030.0,23.0,0.0,2.0,88.0,33827.0
20141La Pampa,2014.0,1.0,La Pampa,15826.0,31305.0,513.0,5848.0,592.0,6418.0,54193.0
20141La Rioja,2014.0,1.0,La Rioja,15663.0,0.0,14.0,0.0,23.0,317.0,15711.0
20141Mendoza,2014.0,1.0,Mendoza,148970.0,12076.0,2480.0,370.0,1761.0,521.0,165845.0
20141Misiones,2014.0,1.0,Misiones,56597.0,17191.0,4.0,1500.0,,,73950.0
20141Neuquén,2014.0,1.0,Neuquén,47790.0,28161.0,997.0,10381.0,2303.0,748.0,90380.0
20141Río Negro,2014.0,1.0,Río Negro,64886.0,24156.0,876.0,3576.0,1157.0,415.0,95066.0
20141Salta,2014.0,1.0,Salta,73131.0,17538.0,45.0,80.0,25.0,5655.0,91290.0
20141San Juan,2014.0,1.0,San Juan,48161.0,434.0,722.0,8080.0,755.0,418.0,51298.0
20141San Luis,2014.0,1.0,San Luis,11306.0,428.0,354.0,210.0,364.0,4116.0,12557.0
20141Santa Cruz,2014.0,1.0,Santa Cruz,18927.0,100.0,381.0,4092.0,460.0,2804.0,26764.0
20141Santa Fe,2014.0,1.0,Santa Fe,322662.0,174296.0,3059.0,5951.0,612.0,5828.0,506612.0
20141Santiago Del Estero,2014.0,1.0,Santiago Del Estero,32567.0,3598.0,19.0,9150.0,9.0,331.0,37133.0
20141Tierra Del Fuego,2014.0,1.0,Tierra Del Fuego,21618.0,2837.0,648.0,10.0,766.0,2168.0,28038.0
20141Tucumán,2014.0,1.0,Tucumán,129717.0,83.0,121.0,130.0,88.0,892.0,130032.0
"Los datos provinciales no coinciden a nivel nacional, ya que se rincorporó información que no contien apertuta a nivel geográfico.nan",,,,,,,,,,
